Match Index,0-60 mph,EPA mileage (combined),Torque,Price,Arbitrary Score,Make,Model,Year,Ranking,Engine Type
235,0.357366771,0.104195007,0.375318066,0.088274168,-0.379927127,Audi,S5,2018,263,Gas
162,0.327586207,0.104195007,0.394402036,0.108047915,-0.380377016,Mercedes-Benz,SLC Class,2019,264,Gas
33,0.308777429,0.06779661,0.422391858,0.09764068,-0.38233589,BMW,M2,2019,265,Gas
152,0.369122257,0.144067797,0.097964377,0.043616722,-0.382543637,Mazda,MX-5 Miata RF,2019,266,Gas
1156,0.286833856,0.104195007,0.176844784,0.074852998,-0.383649897,Porsche,Cayman,2016,267,Gas
961,0.356583072,0.050847458,0.393129771,0.054284138,-0.384630554,Chevrolet,Tahoe,2016,268,Gas
921,0.3330721,0.076271186,0.342239186,0.072492637,-0.385062003,BMW,X4,2016,269,Gas
1085,0.340909091,0.076271186,0.25826972,0.04759853,-0.385129024,Lexus,IS 350,2016,270,Gas
1040,0.493730408,0.169491525,0.15394402,0.015042618,-0.385212689,Hyundai,Sonata,2016,271,Gas
6,0.417711599,0.144067797,0.187022901,0.042690478,-0.386958821,Audi,A3 Sedan,2019,272,Gas
923,0.254702194,0.033898305,0.609414758,0.147349798,-0.387693906,BMW,X6,2016,273,Gas
453,0.265673981,0.050847458,0.554707379,0.141049257,-0.38829524,Lincoln,Navigator L,2018,274,Gas
212,0.384796238,0.104195007,0.234096692,0.041545683,-0.389093493,Audi,A3,2018,275,Gas
335,0.337774295,0.06779661,0.503816794,0.105498142,-0.390334534,Ford,Expedition,2018,276,Gas
10,0.344827586,0.127118644,0.253180662,0.083903129,-0.390731096,Audi,A5 Sportback,2019,277,Gas
169,0.310344828,0.076271186,0.249363868,0.062089565,-0.390870487,Nissan,370Z Roadster,2019,278,Gas
940,0.294670846,0.042372881,0.491094148,0.104938233,-0.390881833,Cadillac,Escalade,2016,279,Gas
145,0.372257053,0.104195007,0.255725191,0.05412803,-0.392716013,Lincoln,MKZ,2019,280,Gas
89,0.337774295,0.06779661,0.503816794,0.106205834,-0.393165302,Ford,Expedition,2019,281,Gas
488,0.311912226,0.076271186,0.249363868,0.062089565,-0.394005283,Nissan,370Z Roadster,2018,282,Gas
587,0.355799373,0.110169492,0.253180662,0.066627119,-0.394418087,Audi,Allroad,2017,283,Gas
939,0.472570533,0.169491525,0.380407125,0.084631636,-0.394785909,Cadillac,ELR,2016,284,Gas
853,0.504702194,0.220338983,0.1043257,0.037778263,-0.395174794,Toyota,Camry,2017,285,Gas
860,0.601097179,0.288135593,0.010178117,0.016984608,-0.395547891,Toyota,Prius c,2017,286,Gas
418,0.586990596,0.237288136,0.256997455,0.0483312,-0.398444128,Kia,Optima Plug-In Hybrid,2018,287,Gas
247,0.313479624,0.104195007,0.356234097,0.110129362,-0.398657577,Audi,TT RS,2018,288,Gas
1131,0.394984326,0.127118644,0.150127226,0.035064057,-0.398741719,MINI,Paceman,2016,289,Gas
739,0.311912226,0.093220339,0.328244275,0.095767377,-0.39898867,Jaguar,XE,2017,290,Gas
1038,0.356583072,0.06779661,0.226463104,0.029246412,-0.400298858,Hyundai,Santa Fe,2016,291,Gas
1010,0.432601881,0.104195007,0.236641221,0.021170398,-0.400659109,Ford,Transit Cutaway,2016,292,Gas
21,0.332288401,0.110169492,0.375318066,0.110545651,-0.400932867,Audi,S5 Cabriolet,2019,293,Gas
680,0.389498433,0.093220339,0.255725191,0.039453828,-0.401425971,Ford,Edge,2017,294,Gas
157,0.349529781,0.104195007,0.394402036,0.102428008,-0.401784536,Mercedes-Benz,GLC Class,2019,295,Gas
989,0.347178683,0.050847458,0.440203562,0.075146482,-0.402197359,Ford,Expedition,2016,296,Gas
960,0.356583072,0.050847458,0.393129771,0.058836263,-0.402839052,Chevrolet,Suburban,2016,297,Gas
333,0.389498433,0.093220339,0.255725191,0.040213556,-0.404464883,Ford,Edge,2018,298,Gas
1007,0.432601881,0.104195007,0.236641221,0.022140352,-0.404538927,Ford,Transit Chassis Cab,2016,299,Gas
465,0.459247649,0.118644068,0.300254453,0.035821703,-0.405595454,Mazda,MAZDA6,2018,300,Gas
528,0.347962382,0.076271186,0.234096692,0.043304505,-0.406232535,Subaru,WRX,2018,301,Gas
263,0.220219436,0.104195007,0.65648855,0.233767315,-0.40643456,BMW,ALPINA B6 Gran Coupe,2018,302,Gas
191,0.601097179,0.288135593,0.010178117,0.019857005,-0.407037479,Toyota,Prius C,2019,303,Gas
930,0.398119122,0.084745763,0.281170483,0.036562698,-0.407081266,Buick,Regal,2016,304,Gas
730,0.568965517,0.254237288,0.083969466,0.029161073,-0.407893996,Hyundai,Sonata Hybrid,2017,305,Gas
8,0.355799373,0.110169492,0.253180662,0.070165579,-0.408571926,Audi,A4 allroad,2019,306,Gas
597,0.294670846,0.06779661,0.319338422,0.085568287,-0.408886588,Audi,S5 Coupe,2017,307,Gas
1097,0.401253918,0.152542373,0.220101781,0.071218791,-0.409654102,Lexus,RX 450h,2016,308,Gas
941,0.294670846,0.042372881,0.491094148,0.109996149,-0.411113498,Cadillac,Escalade ESV,2016,309,Gas
394,0.502351097,0.228813559,0.083969466,0.044251564,-0.411298305,Hyundai,Sonata Hybrid,2018,310,Gas
174,0.404388715,0.104195007,0.248091603,0.041014914,-0.412160459,Ram,1500,2019,311,Gas
582,0.355799373,0.104195007,0.253180662,0.066627119,-0.41234154,Audi,A4 allroad,2017,312,Gas
1016,0.356583072,0.050847458,0.393129771,0.061346488,-0.412879953,GMC,Sierra 1500,2016,313,Gas
1158,0.328369906,0.104195007,0.459287532,0.132176049,-0.413571454,Porsche,Panamera,2016,314,Gas
1175,0.413009404,0.13559322,0.097964377,0.023083247,-0.413607761,Subaru,BRZ,2016,315,Gas
182,0.347962382,0.076271186,0.234096692,0.045177808,-0.413725744,Subaru,WRX,2019,316,Gas
1103,0.445924765,0.104195007,0.491094148,0.081409556,-0.413808584,Lincoln,Navigator,2016,317,Gas
1005,0.337774295,0.059322034,0.229007634,0.036446137,-0.414359403,Ford,Taurus,2016,318,Gas
535,0.565047022,0.251412429,0.173816794,0.053097714,-0.414430816,Toyota,Avalon Hybrid,2018,319,Hybrid
985,0.515673981,0.220338983,0.069974555,0.028605326,-0.414777764,Ford,C-Max Energi,2016,320,Gas
80,0.394984326,0.093220339,0.236641221,0.035395007,-0.41524644,Dodge,Charger,2019,321,Gas
241,0.213166144,0.104195007,0.563613232,0.21628316,-0.415266675,Audi,S8,2018,322,Gas
1157,0.337774295,0.059322034,0.337150127,0.063725582,-0.415334689,Porsche,Macan,2016,323,Gas
565,0.420062696,0.144067797,0.134860051,0.036009033,-0.417098085,Acura,ILX,2017,324,Gas
1144,0.445924765,0.104195007,0.263358779,0.025435283,-0.41764686,Nissan,NV,2016,325,Gas
694,0.373824451,0.076271186,0.229007634,0.031960619,-0.417670186,Ford,Taurus,2017,326,Gas
1101,0.340125392,0.059322034,0.259541985,0.043754098,-0.417759089,Lincoln,MKX,2016,327,Gas
740,0.480407524,0.186440678,0.31043257,0.08171761,-0.417930883,Jaguar,XF,2017,328,Gas
198,0.420062696,0.144067797,0.134860051,0.036237993,-0.418013922,Acura,ILX,2018,329,Gas
1130,0.44984326,0.127118644,0.169211196,0.01736135,-0.418564791,MINI,Cooper Hardtop 4 Door,2016,330,Gas
1162,0.427899687,0.104195007,0.236641221,0.028141164,-0.419137785,Ram,ProMaster,2016,331,Gas
603,0.358934169,0.118644068,0.234096692,0.07287146,-0.419325284,Audi,TT Roadster,2017,332,Gas
1142,0.409090909,0.110169492,0.237913486,0.042413646,-0.419414441,Nissan,Maxima,2016,333,Gas
1024,0.528996865,0.194915254,0.111959288,0.014536826,-0.419435984,Honda,Civic Coupe,2016,334,Gas
68,0.356583072,0.042372881,0.393129771,0.056636173,-0.419462423,Chevrolet,Silverado 1500 LD,2019,335,Gas
1062,0.571316614,0.211864407,0.204834606,0.029321344,-0.41949078,Kia,Optima Hybrid,2016,336,Gas
710,0.294670846,0.042372881,0.491094148,0.112346103,-0.420513313,GMC,Yukon,2017,337,Gas
1047,0.313479624,0.033898305,0.43129771,0.081680144,-0.420687199,Infiniti,QX80,2016,338,Gas
217,0.355799373,0.110169492,0.253180662,0.07328775,-0.421060609,Audi,A4 allroad,2018,339,Gas
318,0.447492163,0.169491525,0.239656489,0.068698159,-0.421645897,Chrysler,Pacifica Hybrid,2018,340,Gas
662,0.447492163,0.169491525,0.239656489,0.068698159,-0.421645897,Chrysler,Pacifica Hybrid,2017,341,Gas
1079,0.348746082,0.084745763,0.262086514,0.060133004,-0.421700379,Lexus,GS 350,2016,342,Gas
901,0.329153605,0.076271186,0.319338422,0.078056345,-0.422380607,Audi,S5,2016,343,Gas
1036,0.35031348,0.059322034,0.278625954,0.044588758,-0.422389936,Hyundai,Genesis,2016,344,Gas
364,0.294670846,0.042372881,0.491094148,0.112835243,-0.422469873,GMC,Yukon,2018,345,Gas
937,0.394200627,0.101694915,0.281170483,0.055227034,-0.42305416,Cadillac,CTS,2016,346,Gas
667,0.126959248,0.016949153,0.669211196,0.222308949,-0.423095638,Dodge,Viper SRT,2017,347,Gas
1169,0.410658307,0.13559322,0.097964377,0.026650848,-0.423175967,Scion,FR-S,2016,348,Gas
24,0.346394984,0.076271186,0.375318066,0.084111274,-0.42510344,Audi,SQ5,2019,349,Gas
393,0.486677116,0.161016949,0.15394402,0.022188225,-0.425112265,Hyundai,Sonata,2018,350,Gas
1091,0.354231975,0.076271186,0.25826972,0.050937172,-0.425129357,Lexus,RC,2016,351,Gas
399,0.532915361,0.186440678,0.31043257,0.057728933,-0.42699185,Jaguar,XE,2018,352,Gas
512,0.404388715,0.104195007,0.248091603,0.044761518,-0.427146878,Ram,1500,2018,353,Gas
1023,0.528996865,0.194915254,0.111959288,0.016686961,-0.428036523,Honda,Civic,2016,354,Gas
12,0.333855799,0.110169492,0.375318066,0.116581848,-0.428212449,Audi,A7,2019,355,Gas
236,0.332288401,0.093220339,0.375318066,0.1047176,-0.428468118,Audi,S5 Cabriolet,2018,356,Gas
111,0.356583072,0.042372881,0.393129771,0.058925765,-0.42862079,GMC,Sierra 1500 Limited,2019,357,Gas
1083,0.43338558,0.118644068,0.234096692,0.037971838,-0.428629616,Lexus,IS 200t,2016,358,Gas
645,0.423197492,0.104195007,0.281170483,0.044022605,-0.428729897,Chevrolet,Express Passenger,2017,359,Gas
705,0.423197492,0.104195007,0.281170483,0.044022605,-0.428729897,GMC,Savana Passenger,2017,360,Gas
1001,0.515673981,0.220338983,0.069974555,0.032197904,-0.429148074,Ford,Fusion Energi,2016,361,Gas
267,0.256269592,0.06779661,0.422391858,0.13573116,-0.429682138,BMW,M4,2018,362,Gas
981,0.465517241,0.152542373,0.122137405,0.020048498,-0.43146395,FIAT,500,2016,363,Gas
840,0.364420063,0.101694915,0.1043257,0.028109942,-0.431869448,Subaru,BRZ,2017,364,Gas
124,0.363636364,0.104195007,0.226463104,0.061007212,-0.43225345,Hyundai,Santa Fe XL,2019,365,Gas
391,0.363636364,0.104195007,0.226463104,0.061007212,-0.43225345,Hyundai,Santa Fe,2018,366,Gas
142,0.317398119,0.104195007,0.389312977,0.125001301,-0.432903443,Lincoln,Continental,2019,367,Gas
34,0.256269592,0.06779661,0.422391858,0.136667811,-0.433428743,BMW,M4,2019,368,Gas
890,0.420846395,0.110169492,0.234096692,0.03911039,-0.433529181,Audi,A4,2016,369,Gas
429,0.370689655,0.104195007,0.328244275,0.083466026,-0.434414116,Land Rover,Discovery,2018,370,Gas
225,0.37539185,0.110169492,0.253180662,0.066835264,-0.434435618,Audi,Q5,2018,371,Gas
327,0.465517241,0.152542373,0.122137405,0.02081447,-0.43452784,FIAT,500,2018,372,Gas
545,0.601097179,0.288135593,0.010178117,0.027006775,-0.435636561,Toyota,Prius c,2018,373,Gas
153,0.327586207,0.084745763,0.394402036,0.107527553,-0.436643303,Mercedes-Benz,C Class,2019,374,Gas
312,0.356583072,0.059322034,0.393129771,0.073912184,-0.437719007,Chevrolet,Tahoe,2018,375,Gas
572,0.427899687,0.118644068,0.295165394,0.058290924,-0.437865471,Alfa Romeo,Giulia,2017,376,Gas
336,0.337774295,0.059322034,0.503816794,0.111097235,-0.438154633,Ford,Expedition Max,2018,377,Gas
1041,0.578369906,0.245762712,0.083969466,0.02579121,-0.438647051,Hyundai,Sonata Hybrid,2016,378,Gas
892,0.443573668,0.13559322,0.253180662,0.052935361,-0.438928455,Audi,A6,2016,379,Gas
1032,0.39184953,0.093220339,0.230279898,0.041302153,-0.438966757,Hyundai,Azera,2016,380,Gas
206,0.427899687,0.118644068,0.295165394,0.058707213,-0.439530628,Alfa Romeo,Giulia,2018,381,Gas
466,0.409090909,0.144067797,0.094147583,0.036976906,-0.439738471,Mazda,MX-5 Miata,2018,382,Gas
690,0.373040752,0.093220339,0.249363868,0.055699522,-0.439854709,Ford,Fusion,2017,383,Gas
243,0.346394984,0.076271186,0.375318066,0.088066023,-0.440922437,Audi,SQ5,2018,384,Gas
90,0.337774295,0.059322034,0.503816794,0.111804927,-0.440985401,Ford,Expedition Max,2019,385,Gas
691,0.515673981,0.254237288,0.069974555,0.060632552,-0.44119175,Ford,Fusion Energi,2017,386,Gas
1197,0.567398119,0.254237288,0.039440204,0.027198268,-0.441437243,Toyota,Prius v,2016,387,Gas
435,0.504702194,0.237288136,0.1043257,0.062089565,-0.441572541,Lexus,ES,2018,388,Gas
767,0.504702194,0.237288136,0.1043257,0.062089565,-0.441572541,Lexus,ES,2017,389,Gas
342,0.373040752,0.093220339,0.249363868,0.05619907,-0.441852898,Ford,Fusion,2018,390,Gas
621,0.270376176,0.042372881,0.51653944,0.136251522,-0.442100355,BMW,X6,2017,391,Gas
158,0.327586207,0.104195007,0.394402036,0.123554695,-0.442404137,Mercedes-Benz,GLE Class,2019,392,Gas
711,0.294670846,0.042372881,0.491094148,0.11796601,-0.442992941,GMC,Yukon XL,2017,393,Gas
390,0.431034483,0.127118644,0.15394402,0.029161073,-0.443413304,Hyundai,Kona,2018,394,Gas
343,0.515673981,0.254237288,0.069974555,0.061215357,-0.443522971,Ford,Fusion Energi,2018,395,Gas
1076,0.567398119,0.254237288,0.039440204,0.027729037,-0.443560319,Lexus,CT,2016,396,Gas
491,0.445924765,0.104195007,0.263358779,0.031929397,-0.443623319,Nissan,Frontier,2018,397,Gas
100,0.337774295,0.076271186,0.229007634,0.056552916,-0.443939059,Ford,Taurus,2019,398,Gas
625,0.39968652,0.110169492,0.246819338,0.055522599,-0.444135625,Buick,LaCrosse,2017,399,Gas
1104,0.3330721,0.042372881,0.491094148,0.099205928,-0.444755121,Lincoln,Navigator L,2016,400,Gas
365,0.294670846,0.042372881,0.491094148,0.11845515,-0.444949501,GMC,Yukon XL,2018,401,Gas
304,0.431818182,0.104195007,0.284987277,0.044803147,-0.445276653,Chevrolet,Express Passenger,2018,402,Gas
360,0.431818182,0.104195007,0.284987277,0.044803147,-0.445276653,GMC,Savana Passenger,2018,403,Gas
990,0.347178683,0.042372881,0.440203562,0.079615349,-0.445496555,Ford,Expedition EL,2016,404,Gas
899,0.4169279,0.104195007,0.262086514,0.046697264,-0.44597332,Audi,S3,2016,405,Gas
1177,0.456896552,0.110169492,0.234096692,0.024263428,-0.446241649,Subaru,Forester,2016,406,Gas
818,0.445924765,0.104195007,0.263358779,0.032761976,-0.446953634,Nissan,NV,2017,407,Gas
1006,0.437304075,0.104195007,0.223918575,0.027493834,-0.448079889,Ford,Transit Cargo Van,2016,408,Gas
67,0.423197492,0.104195007,0.29389313,0.05205699,-0.448144793,Chevrolet,Silverado 1500,2019,409,Gas
253,0.402821317,0.104195007,0.234096692,0.047477807,-0.448872146,BMW,2 Series,2018,410,Gas
254,0.402821317,0.104195007,0.234096692,0.047477807,-0.448872146,BMW,2-Series,2018,411,Gas
207,0.39968652,0.101694915,0.295165394,0.062453818,-0.448938172,Alfa Romeo,Stelvio,2018,412,Gas
534,0.504702194,0.237288136,0.1043257,0.064129383,-0.449731813,Toyota,Avalon,2018,413,Gas
14,0.37539185,0.101694915,0.253180662,0.0644416,-0.450284691,Audi,Q5,2019,414,Gas
583,0.398902821,0.118644068,0.234096692,0.060799068,-0.450973017,Audi,A5,2017,415,Gas
536,0.496081505,0.186440678,0.113231552,0.033219894,-0.452489001,Toyota,Camry,2018,416,Gas
1116,0.172413793,0.050847458,0.515267176,0.194051224,-0.453222935,Mercedes-Benz,AMG GT,2016,417,Gas
893,0.358934169,0.101694915,0.319338422,0.090195344,-0.454226546,Audi,A7,2016,418,Gas
866,0.331504702,0.025423729,0.416030534,0.071018972,-0.454783573,Toyota,Tundra,2017,419,Gas
352,0.432601881,0.104195007,0.236641221,0.034760165,-0.45501818,Ford,Transit Cutaway,2018,420,Gas
91,0.37539185,0.084745763,0.229007634,0.046884594,-0.455077154,Ford,Explorer,2019,421,Gas
497,0.445924765,0.104195007,0.263358779,0.035093197,-0.456278517,Nissan,NV,2018,422,Gas
936,0.403605016,0.110169492,0.281170483,0.06523255,-0.456461272,Cadillac,CT6,2016,423,Gas
64,0.431818182,0.104195007,0.284987277,0.047685951,-0.45680787,Chevrolet,Express Passenger,2019,424,Gas
109,0.431818182,0.104195007,0.284987277,0.047685951,-0.45680787,GMC,Savana Passenger,2019,425,Gas
280,0.345611285,0.093220339,0.246819338,0.073017162,-0.456810861,Buick,LaCrosse,2018,426,Gas
1042,0.460031348,0.127118644,0.15394402,0.018118996,-0.457238729,Hyundai,Tucson,2016,427,Gas
714,0.528996865,0.194915254,0.111959288,0.024009491,-0.457326646,Honda,Civic Coupe,2017,428,Gas
1111,0.543103448,0.186440678,0.096692112,0.006897915,-0.457784412,Mazda,MAZDA3,2016,429,Gas
601,0.318965517,0.059322034,0.34605598,0.085984576,-0.457847259,Audi,SQ5,2017,430,Gas
161,0.167711599,0.104195007,0.750636132,0.296522943,-0.458293815,Mercedes-Benz,SL Class,2019,431,Gas
370,0.528996865,0.194915254,0.111959288,0.024425781,-0.458991803,Honda,Civic Coupe,2018,432,Gas
851,0.362852665,0.101694915,0.1043257,0.035728038,-0.459207036,Toyota,86,2017,433,Gas
348,0.432601881,0.104195007,0.236641221,0.03594659,-0.459763879,Ford,Transit Chassis,2018,434,Gas
449,0.315047022,0.042372881,0.351145038,0.07708639,-0.460175923,Lincoln,MKT,2018,435,Gas
311,0.356583072,0.059322034,0.393129771,0.079532091,-0.460198634,Chevrolet,Suburban,2018,436,Gas
655,0.356583072,0.050847458,0.393129771,0.073318971,-0.460769886,Chevrolet,Tahoe,2017,437,Gas
991,0.373040752,0.059322034,0.230279898,0.030763787,-0.460890653,Ford,Explorer,2016,438,Gas
104,0.432601881,0.104195007,0.236641221,0.036258807,-0.461012747,Ford,Transit Cutaway,2019,439,Gas
660,0.404388715,0.093220339,0.236641221,0.042357447,-0.461904979,Chrysler,300,2017,440,Gas
1050,0.284482759,0.06779661,0.328244275,0.106380676,-0.462854115,Jaguar,XJ,2016,441,Gas
867,0.331504702,0.025423729,0.416030534,0.073037976,-0.462859588,Toyota,Tundra 2WD,2017,442,Gas
948,0.549373041,0.186440678,0.131043257,0.014022709,-0.464471625,Chevrolet,Cruze,2016,443,Gas
552,0.331504702,0.025423729,0.416030534,0.073454265,-0.464524745,Toyota,Tundra 2WD,2018,444,Gas
101,0.432601881,0.104195007,0.236641221,0.037445232,-0.465758446,Ford,Transit Chassis,2019,445,Gas
205,0.282131661,0.104195007,0.234096692,0.112210809,-0.466424845,Alfa Romeo,4C Spider,2018,446,Gas
73,0.356583072,0.050847458,0.393129771,0.074744763,-0.466473051,Chevrolet,Tahoe,2019,447,Gas
398,0.340125392,0.118644068,0.281170483,0.106174613,-0.467846547,Jaguar,F-TYPE,2018,448,Gas
368,0.511755486,0.177966102,0.150127226,0.0322208,-0.46836864,Honda,Accord Sedan,2018,449,Gas
1173,0.534482759,0.194915254,0.03307888,0.004529229,-0.469257789,smart,fortwo,2016,450,Gas
108,0.401253918,0.104195007,0.255725191,0.058925765,-0.469900685,GMC,Canyon,2019,451,Gas
596,0.304858934,0.076271186,0.319338422,0.102219863,-0.47044534,Audi,S5 Cabriolet,2017,452,Gas
834,0.427899687,0.104195007,0.236641221,0.041014914,-0.470632784,Ram,ProMaster,2017,453,Gas
699,0.437304075,0.104195007,0.223918575,0.033282338,-0.471233905,Ford,Transit Cutaway,2017,454,Gas
922,0.396551724,0.104195007,0.328244275,0.079742317,-0.471243419,BMW,X5,2016,455,Gas
533,0.412225705,0.127118644,0.097964377,0.031606773,-0.471558194,Toyota,86,2018,456,Gas
814,0.154388715,0.050847458,0.5,0.203981808,-0.472162289,Nissan,GT-R,2017,457,Gas
599,0.278996865,0.076271186,0.422391858,0.141351067,-0.472192583,Audi,S7,2017,458,Gas
245,0.398119122,0.118644068,0.234096692,0.066523047,-0.472301536,Audi,TT Coupe,2018,459,Gas
1128,0.462382445,0.127118644,0.169211196,0.024948224,-0.473990658,MINI,Cooper Convertible,2016,460,Gas
749,0.407523511,0.093220339,0.227735369,0.04162894,-0.474166398,Kia,Cadenza,2017,461,Gas
695,0.437304075,0.104195007,0.223918575,0.034468763,-0.475979605,Ford,Transit Chassis,2017,462,Gas
1098,0.427899687,0.093220339,0.249363868,0.037574282,-0.477071615,Lincoln,MKC,2016,463,Gas
320,0.387147335,0.076271186,0.24173028,0.043720795,-0.47863401,Dodge,Charger,2018,464,Gas
1199,0.510188088,0.177966102,0.099236641,0.022873021,-0.478733315,Toyota,RAV4 Hybrid,2016,465,Gas
514,0.427899687,0.104195007,0.236641221,0.043096361,-0.478958572,Ram,ProMaster,2018,466,Gas
619,0.3330721,0.076271186,0.342239186,0.095975522,-0.478993544,BMW,X4,2017,467,Gas
143,0.380877743,0.076271186,0.255725191,0.050818529,-0.480490852,Lincoln,MKC,2019,468,Gas
176,0.427899687,0.104195007,0.236641221,0.04351265,-0.48062373,Ram,ProMaster,2019,469,Gas
1092,0.450626959,0.118644068,0.234096692,0.042471926,-0.481112729,Lexus,RC 200t,2016,470,Gas
769,0.230407524,0.059322034,0.400763359,0.149760113,-0.481126039,Lexus,GS F,2017,471,Gas
791,0.489811912,0.152542373,0.141221374,0.025404061,-0.482391575,Mazda,Mazda3 4-Door,2017,472,Gas
1200,0.331504702,0.016949153,0.416030534,0.071716257,-0.482996441,Toyota,Sequoia,2016,473,Gas
654,0.356583072,0.050847458,0.393129771,0.078938878,-0.483249514,Chevrolet,Suburban,2017,474,Gas
239,0.279780564,0.050847458,0.422391858,0.124699491,-0.483424862,Audi,S6,2018,475,Gas
437,0.230407524,0.059322034,0.400763359,0.150613507,-0.484539613,Lexus,GS F,2018,476,Gas
734,0.439655172,0.127118644,0.234096692,0.055179161,-0.484574363,Infiniti,QX30,2017,477,Gas
51,0.394200627,0.110169492,0.281170483,0.077023947,-0.484818084,Cadillac,CTS,2019,478,Gas
715,0.528996865,0.186440678,0.111959288,0.024581889,-0.485039966,Honda,Civic Hatchback,2017,479,Gas
816,0.409090909,0.110169492,0.237913486,0.059009023,-0.48579595,Nissan,Maxima,2017,480,Gas
135,0.407523511,0.104195007,0.245547074,0.057260608,-0.485957357,Lexus,ES,2019,481,Gas
354,0.432601881,0.104195007,0.236641221,0.042752922,-0.486989206,Ford,Transit Van,2018,482,Gas
987,0.457680251,0.093220339,0.255725191,0.026792386,-0.487143838,Ford,Edge,2016,483,Gas
1095,0.460815047,0.126649394,0.245547074,0.048046042,-0.488319004,Lexus,RX,2016,484,Electric
273,0.3330721,0.076271186,0.342239186,0.098369186,-0.488568201,BMW,X4,2018,485,Gas
792,0.489811912,0.152542373,0.141221374,0.026965146,-0.488635916,Mazda,Mazda3 5-Door,2017,486,Gas
371,0.528996865,0.186440678,0.111959288,0.02551854,-0.488786571,Honda,Civic Hatchback,2018,487,Gas
72,0.356583072,0.050847458,0.393129771,0.08036467,-0.488952678,Chevrolet,Suburban,2019,488,Gas
551,0.331504702,0.025423729,0.416030534,0.079802679,-0.489918399,Toyota,Tundra,2018,489,Gas
929,0.416144201,0.076271186,0.24173028,0.032045958,-0.489928395,Buick,LaCrosse,2016,490,Gas
495,0.409090909,0.110169492,0.237913486,0.060257891,-0.490791423,Nissan,Maxima,2018,491,Gas
570,0.405956113,0.110169492,0.245547074,0.063921238,-0.49154163,Acura,TLX,2017,492,Gas
771,0.43338558,0.118644068,0.234096692,0.053774184,-0.491839,Lexus,IS,2017,493,Gas
25,0.432601881,0.127118644,0.234096692,0.060590923,-0.492114829,BMW,2-Series,2019,494,Gas
827,0.227272727,0.093220339,0.32697201,0.161124814,-0.492411683,Porsche,911,2017,495,Gas
155,0.349529781,0.104195007,0.375318066,0.120328452,-0.492470283,Mercedes-Benz,E Class,2019,496,Gas
766,0.567398119,0.254237288,0.039440204,0.04008867,-0.492998849,Lexus,CT,2017,497,Gas
86,0.457680251,0.13559322,0.095419847,0.019981891,-0.493088559,Ford,Ecosport,2019,498,Gas
292,0.294670846,0.042372881,0.491094148,0.130517136,-0.493197443,Cadillac,Escalade,2018,499,Gas
776,0.388714734,0.076271186,0.249363868,0.048497716,-0.493242903,Lincoln,MKC,2017,500,Gas
842,0.456896552,0.110169492,0.234096692,0.036019441,-0.4932657,Subaru,Forester,2017,501,Gas
106,0.432601881,0.104195007,0.236641221,0.044324414,-0.493275176,Ford,Transit Van,2019,502,Gas
347,0.337774295,0.059322034,0.229007634,0.056323956,-0.49387068,Ford,Taurus,2018,503,Gas
1129,0.490595611,0.144067797,0.131043257,0.019047322,-0.494133863,MINI,Cooper Countryman,2016,504,Gas
523,0.456896552,0.110169492,0.234096692,0.03643573,-0.494930857,Subaru,Forester,2018,505,Gas
31,0.238244514,0.06779661,0.609414758,0.207957372,-0.495513927,BMW,8-Series,2019,506,Gas
281,0.44984326,0.101694915,0.281170483,0.045542061,-0.495599535,Buick,Regal Sportback,2018,507,Gas
506,0.221003135,0.076271186,0.298982188,0.145513961,-0.496266367,Porsche,718,2018,508,Gas
87,0.456896552,0.101694915,0.262086514,0.037476454,-0.496527658,Ford,Edge,2019,509,Gas
110,0.356583072,0.059322034,0.393129771,0.088898602,-0.497664681,GMC,Sierra 1500,2019,510,Gas
738,0.306426332,0.093220339,0.328244275,0.123242478,-0.497917286,Jaguar,F-TYPE,2017,511,Gas
648,0.356583072,0.050847458,0.393129771,0.082654261,-0.498111045,Chevrolet,Silverado 1500,2017,512,Gas
953,0.502351097,0.127118644,0.176017812,0.013086057,-0.49967268,Chevrolet,Malibu Limited,2016,513,Gas
392,0.40830721,0.084745763,0.236641221,0.043523057,-0.499828139,Hyundai,Santa Fe Sport,2018,514,Gas
454,0.206112853,0.104195007,0.290076336,0.172572773,-0.499855438,Lotus,Evora,2018,515,Gas
727,0.362068966,0.06779661,0.226463104,0.051432556,-0.50001522,Hyundai,Santa Fe,2017,516,Gas
1153,0.239028213,0.104195007,0.270992366,0.151396131,-0.500063561,Porsche,911,2016,517,Gas
1143,0.447492163,0.101694915,0.211195929,0.030343335,-0.50007699,Nissan,Murano,2016,518,Gas
954,0.423197492,0.06779661,0.29389313,0.037811567,-0.50035829,Chevrolet,Silverado 1500,2016,519,Gas
992,0.426332288,0.06779661,0.227735369,0.019788317,-0.500692645,Ford,F-150,2016,520,Gas
189,0.56661442,0.203389831,0.097964377,0.018941168,-0.500859644,Toyota,Corolla Hatchback,2019,521,Gas
1044,0.449059561,0.101694915,0.234096692,0.035653106,-0.501550109,Infiniti,Q50,2016,522,Gas
617,0.455329154,0.118644068,0.234096692,0.045292287,-0.501798561,BMW,X1,2017,523,Gas
633,0.394200627,0.101694915,0.281170483,0.0749425,-0.501916025,Cadillac,CTS,2017,524,Gas
700,0.437304075,0.104195007,0.223918575,0.041150208,-0.502705384,Ford,Transit Van,2017,525,Gas
