,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
116,"$17,658 ",Chevrolet,Trax,2016,4,5,"Transmission, 6-speed automatic",All Wheel Drive,9.11 sec,27 mpg,138 hp,"4,900",148 ft-lbs.,"1,850",4,1.40 L,"					Gas","Transmission, 6-speed automatic",4.58,2.96,1.91,1.45,1,0.75,,,3.53,2.94,MacPherson Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",,,NA in.,"					ABS Brakes",4-Wheel,P205/70R16,P205/70R16,,,,,P205/70R16,Compact,Steel,Steel,Steel,"					Tire Pressure Monitor","3,208 lbs.",14.00 gal.,,,,,,167.20 in.,69.9,65.20 in.,100.60 in.,60.60 in.,60.60 in.,6.20 in.,36.70 ft.,39.60 in.,40.80 in.,54.10 in.,51.70 in.,38.80 in.,35.70 in.,52.80 in.,50.70 in.,,,,
117,"$30,391 ",Chevrolet,Volt,2016,4,5,,Front Wheel Drive,,42 mpg,149 hp,,294 ft-lbs.,,4,1.50 L,"					Gas",,,,,,,,,,2.64,,MacPherson Strut,Compound Crank,"					Front Disc Brakes","					Rear Disc Brakes",,,NA in.,"					ABS Brakes",4-Wheel,P215/50R17,P215/50R17,,,,,P215/50R17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,543 lbs.",8.90 gal.,,,,,,180.40 in.,71.2,56.40 in.,106.10 in.,60.60 in.,61.80 in.,,36.40 ft.,37.80 in.,42.10 in.,56.50 in.,53.70 in.,35.80 in.,34.70 in.,53.20 in.,51.30 in.,,,,
118,"$25,745 ",Chrysler,200,2016,4,5,Transmission: 9-Speed 9HP48 Automatic,All Wheel Drive,5.85 sec,22 mpg,295 hp,"6,350",262 ft-lbs.,"4,250",6,3.60 L,"					Gas",Transmission: 9-Speed 9HP48 Automatic,4.7,2.84,1.91,1.38,1,0.81,0.7,0.58,3.25,3.81,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.00 in.,11.00 in.,NA in.,"					ABS Brakes",4-Wheel,P235/45VR18,P235/45VR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P235/45VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,802 lbs.",15.80 gal.,,,,,,192.30 in.,73.6,58.70 in.,108.00 in.,62.10 in.,62.00 in.,5.80 in.,39.80 ft.,38.70 in.,42.20 in.,58.50 in.,54.50 in.,37.40 in.,37.60 in.,56.70 in.,52.70 in.,,,,
119,"$33,254 ",Chrysler,300,2016,4,5,Transmission: 8-Speed Automatic 845RE,All Wheel Drive,6.39 sec,21 mpg,292 hp,"6,350",260 ft-lbs.,"4,800",6,3.60 L,"					Gas",Transmission: 8-Speed Automatic 845RE,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.07,3.29,Short And Long Arm,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,12.60 in.,NA in.,"					ABS Brakes",4-Wheel,P235/55HR19,P235/55HR19,19.00 in.,19.00 in.,7.50 in.,7.50 in.,P235/55HR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,235 lbs.",18.50 gal.,100 lbs,"1,000 lbs",,100 lbs,"1,000 lbs",198.60 in.,75,59.20 in.,120.20 in.,63.40 in.,63.80 in.,,38.90 ft.,36.90 in.,41.80 in.,59.50 in.,56.20 in.,36.90 in.,40.10 in.,57.70 in.,56.10 in.,,,,
120,"$32,922 ",Chrysler,Town &amp; Country,2016,4,7,Transmission: 6-Speed Automatic 62TE,Front Wheel Drive,7.93 sec,20 mpg,283 hp,"6,400",260 ft-lbs.,"4,400",6,3.60 L,"					Gas",Transmission: 6-Speed Automatic 62TE,4.13,2.84,2.28,1.45,1,0.69,,,3.16,3.21,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",13.00 in.,12.90 in.,NA in.,"					ABS Brakes",4-Wheel,P225/65TR17,P225/65TR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P225/65TR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,652 lbs.",20.00 gal.,360 lbs,"3,600 lbs",,360 lbs,"3,600 lbs",202.80 in.,78.7,67.90 in.,121.20 in.,65.60 in.,64.80 in.,5.60 in.,39.10 ft.,37.20 in.,40.70 in.,63.70 in.,58.40 in.,39.30 in.,36.50 in.,64.10 in.,65.00 in.,37.90 in.,32.70 in.,62.00 in.,48.70 in.
121,,Chrysler,Town and Country,2016,,, 6-speed shiftable automatic, Front wheel drive,7.93 sec,,283 hp,"6,400",260 ft-lbs.,"4,400",6,3.60 L,"					Flex Fuel", 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,652 lbs.",20.00 gal.,,,,,,202.80 in.,78.7,67.90 in.,121.20 in.,,,5.60 in.,39.10 ft.,39.80 in.,40.70 in.,63.70 in.,58.40 in.,39.30 in.,36.50 in.,64.10 in.,65.00 in.,,,,
122,"$30,775 ",Dodge,Challenger,2016,2,5,Transmission: 6-Speed Manual Tremec,Rear Wheel Drive,4.13 sec,17 mpg,485 hp,"6,100",475 ft-lbs.,"4,200",8,6.40 L,"					Gas",Transmission: 6-Speed Manual Tremec,2.97,2.1,1.46,1,0.74,0.5,,,3.9,2.9,Short And Long Arm,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",14.20 in.,13.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45YR20,P245/45YR20,20.00 in.,20.00 in.,9.00 in.,9.00 in.,P245/45YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","4,082 lbs.",18.50 gal.,,,,,,197.90 in.,75.7,57.50 in.,116.20 in.,63.40 in.,63.80 in.,5.20 in.,39.80 ft.,39.30 in.,42.00 in.,58.50 in.,55.30 in.,37.10 in.,33.10 in.,53.90 in.,47.80 in.,,,,
123,"$27,454 ",Dodge,Charger,2016,4,5,Transmission: 8-Speed Automatic (8HP70),Rear Wheel Drive,5.62 sec,19 mpg,370 hp,"5,250",395 ft-lbs.,"4,200",8,5.70 L,"					Gas",Transmission: 8-Speed Automatic (8HP70),4.7,3.13,2.1,1.67,1.28,1,0.84,0.67,2.62,3.53,Short And Long Arm,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,12.60 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45ZR20,P245/45ZR20,20.00 in.,20.00 in.,8.00 in.,8.00 in.,P245/45ZR20,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,264 lbs.",18.50 gal.,100 lbs,"1,000 lbs",,100 lbs,"1,000 lbs",198.40 in.,75,58.20 in.,120.20 in.,63.40 in.,63.80 in.,5.40 in.,37.70 ft.,38.60 in.,41.80 in.,59.50 in.,56.20 in.,36.60 in.,40.10 in.,57.90 in.,56.10 in.,,,,
124,"$17,329 ",Dodge,Dart,2016,4,5,Transmission: 6-Speed Manual (C635),Front Wheel Drive,7.64 sec,27 mpg,184 hp,"6,250",174 ft-lbs.,"4,800",4,2.40 L,"					Gas",Transmission: 6-Speed Manual (C635),3.9,2.11,1.36,0.97,0.75,0.62,,,4.12,4,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.00 in.,10.40 in.,NA in.,"					ABS Brakes",4-Wheel,P225/45HR17,P225/45HR17,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P225/45HR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,165 lbs.",15.80 gal.,,,,,,183.90 in.,72,57.70 in.,106.40 in.,61.70 in.,61.60 in.,,,38.60 in.,42.20 in.,58.20 in.,54.80 in.,37.00 in.,35.20 in.,56.10 in.,52.60 in.,,,,
125,"$35,554 ",Dodge,Durango,2016,4,7,Transmission: 8-Speed Automatic (845RE),All Wheel Drive,,21 mpg,295 hp,"6,400",260 ft-lbs.,"4,000",6,3.60 L,"					Gas",Transmission: 8-Speed Automatic (845RE),4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,,3.29,Short And Long Arm,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.80 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P265/50TR20,P265/50TR20,20.00 in.,20.00 in.,8.00 in.,8.00 in.,P265/50TR20,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor",,24.60 gal.,620 lbs,"6,200 lbs","6,200 lbs",620 lbs,"6,200 lbs",201.20 in.,75.8,70.90 in.,119.80 in.,63.90 in.,64.10 in.,8.10 in.,37.10 ft.,39.90 in.,40.30 in.,58.50 in.,57.00 in.,39.80 in.,38.60 in.,58.30 in.,56.00 in.,37.80 in.,31.50 in.,50.40 in.,42.80 in.
126,"$23,728 ",Dodge,Grand Caravan,2016,4,7,Transmission: 6-Speed Automatic 62TE,Front Wheel Drive,7.72 sec,20 mpg,283 hp,"6,400",260 ft-lbs.,"4,400",6,3.60 L,"					Gas",Transmission: 6-Speed Automatic 62TE,4.13,2.84,2.28,1.45,1,0.69,,,3.16,3.21,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.90 in.,12.00 in.,NA in.,"					ABS Brakes",4-Wheel,P225/65SR17,P225/65SR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P225/65SR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","4,483 lbs.",20.00 gal.,360 lbs,"3,600 lbs",,360 lbs,"3,600 lbs",202.80 in.,78.7,67.90 in.,121.20 in.,65.60 in.,64.80 in.,5.60 in.,39.10 ft.,39.80 in.,40.70 in.,63.70 in.,58.40 in.,39.30 in.,36.50 in.,64.10 in.,65.00 in.,37.90 in.,32.70 in.,62.00 in.,48.70 in.
127,"$20,164 ",Dodge,Journey,2016,4,7,Transmission: 4-Speed Automatic VLP,Front Wheel Drive,10.07 sec,21 mpg,173 hp,"6,000",166 ft-lbs.,"4,400",4,2.40 L,"					Gas",Transmission: 4-Speed Automatic VLP,2.84,1.57,1,0.69,,,,,4.28,2.21,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.00 in.,12.90 in.,NA in.,"					ABS Brakes",4-Wheel,P225/65TR17,P225/65TR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P225/65TR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,907 lbs.",20.50 gal.,100 lbs,"1,000 lbs","1,000 lbs",100 lbs,"1,000 lbs",192.40 in.,72.2,66.60 in.,113.80 in.,61.80 in.,62.30 in.,7.20 in.,38.50 ft.,40.80 in.,40.80 in.,57.50 in.,53.80 in.,39.90 in.,36.10 in.,56.90 in.,54.40 in.,37.70 in.,23.40 in.,43.50 in.,40.00 in.
128,,Dodge,Viper,2016,,, 6-speed manual, Rear wheel drive,2.92 sec,,645 hp,"6,200",600 ft-lbs.,"5,000",10,8.40 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,415 lbs.",16.00 gal.,,,,,,175.70 in.,76.4,49.10 in.,98.80 in.,,,5.00 in.,40.50 ft.,,,,,,,,,,,,
129,"$96,223 ",Dodge,Viper SRT,2016,2,2,Transmission: 6-Speed TR6060 Manual,Rear Wheel Drive,2.89 sec,15 mpg,645 hp,"6,200",600 ft-lbs.,"5,000",10,8.40 L,"					Gas",Transmission: 6-Speed TR6060 Manual,2.26,1.58,1.19,1,0.77,0.5,,,3.55,2.9,Short And Long Arm,Short And Long Arm,"					Front Disc Brakes","					Rear Disc Brakes",15.40 in.,14.20 in.,NA in.,"					ABS Brakes",4-Wheel,P295/25ZR19,P355/30ZR19,19.00 in.,19.00 in.,11.00 in.,13.00 in.,P355/30ZR19,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","3,374 lbs.",16.00 gal.,,,,,,175.70 in.,76.4,49.10 in.,98.80 in.,62.90 in.,61.00 in.,5.00 in.,40.50 ft.,36.60 in.,42.70 in.,53.10 in.,,,,,,,,,
130,"$198,774 ",Ferrari,488 GTB,2016,2,2,Transmission: 7-Speed Dual Clutch Automatic,Rear Wheel Drive,2.67 sec,18 mpg,660 hp,"8,000",560 ft-lbs.,"3,000",8,3.90 L,"					Gas",Transmission: 7-Speed Dual Clutch Automatic,3.08,2.19,1.63,1.29,1.03,0.84,0.69,,5.14,,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.20 in.,NA in.,"					ABS Brakes",4-Wheel,P245/35YR20,P305/30YR20,20.00 in.,20.00 in.,9.00 in.,11.00 in.,P305/30YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,362 lbs.",20.60 gal.,,,,,,179.80 in.,76.9,47.80 in.,104.30 in.,66.10 in.,64.80 in.,,,,,,,,,,,,,,
131,"$220,887 ",Ferrari,488 Spider,2016,2,2,Transmission: 7-Speed Dual Clutch Automatic,Rear Wheel Drive,2.67 sec,18 mpg,660 hp,"8,000",560 ft-lbs.,"3,000",8,3.90 L,"					Gas",Transmission: 7-Speed Dual Clutch Automatic,3.08,2.19,1.63,1.29,1.03,0.84,0.69,,5.14,,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.20 in.,NA in.,"					ABS Brakes",4-Wheel,P245/35YR20,P305/30YR20,20.00 in.,20.00 in.,9.00 in.,11.00 in.,P305/30YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,362 lbs.",20.60 gal.,,,,,,179.80 in.,76.9,47.70 in.,104.30 in.,66.10 in.,64.80 in.,,,,,,,,,,,,,,
132,"$161,168 ",Ferrari,California,2016,2,4,Transmission: 7-Speed Dual Clutch Manual,Rear Wheel Drive,3.36 sec,18 mpg,553 hp,"7,500",557 ft-lbs.,"4,750",8,3.90 L,"					Gas",Transmission: 7-Speed Dual Clutch Manual,2.82,2.05,1.38,1.09,0.97,0.79,0.65,,4.44,2.37,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.40 in.,14.20 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR19,P285/40YR19,19.00 in.,19.00 in.,8.00 in.,10.00 in.,P285/40YR19,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,813 lbs.",20.60 gal.,,,,,,179.90 in.,75.2,52.00 in.,105.10 in.,64.20 in.,63.20 in.,,,,,54.40 in.,,,,,,,,,
133,"$161,168 ",Ferrari,California T,2016,,, 7-speed automated manual, Rear wheel drive,3.36 sec,,553 hp,"7,500",557 ft-lbs.,"4,750",8,3.90 L,"					Gas", 7-speed automated manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,813 lbs.",20.60 gal.,,,,,,179.90 in.,75.2,52.00 in.,105.10 in.,,,,,,,,,,,,,,,,
134,"$259,195 ",Ferrari,F12 Berlinetta,2016,2,2,Transmission: 7-Speed Dual Clutch Automated Manual -inc: F1-style paddle shift,Rear Wheel Drive,2.60 sec,13 mpg,731 hp,"8,250",508 ft-lbs.,"6,000",12,6.30 L,"					Gas",Transmission: 7-Speed Dual Clutch Automated Manual -inc: F1-style paddle shift,3.08,2.19,1.63,1.29,1.03,0.84,0.69,,4.38,2.79,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.20 in.,NA in.,"					ABS Brakes",4-Wheel,P255/35YR20,P315/35YR20,20.00 in.,20.00 in.,9.50 in.,11.50 in.,P315/35YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,593 lbs.",24.30 gal.,,,,,,181.80 in.,76.5,50.10 in.,107.10 in.,65.80 in.,63.70 in.,,,,,,,,,,,,,,
135,"$243,000 ",Ferrari,FF,2016,2,4,Transmission: 7-Speed Dual Clutch Automatic -inc: F1-style paddle shifters,All Wheel Drive,3.03 sec,13 mpg,651 hp,"8,000",503 ft-lbs.,"6,000",12,6.30 L,"					Gas",Transmission: 7-Speed Dual Clutch Automatic -inc: F1-style paddle shifters,3.4,2.19,1.63,1.29,1.03,0.84,0.63,,4.38,2.79,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.20 in.,NA in.,"					ABS Brakes",4-Wheel,P245/35YR20,P295/35YR20,20.00 in.,20.00 in.,8.50 in.,10.50 in.,P295/35YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","4,145 lbs.",24.00 gal.,,,,,,193.20 in.,76.9,54.30 in.,117.70 in.,66.00 in.,65.40 in.,,,,,,,,,,,,,,
136,"$21,622 ",FIAT,500,2016,2,4,Transmission: 5-Speed C510 Manual,Front Wheel Drive,7.21 sec,30 mpg,160 hp,"5,500",170 ft-lbs.,"2,500",4,1.40 L,"					Gas",Transmission: 5-Speed C510 Manual,3.91,2.24,1.52,1.16,0.87,,,,3.35,3.91,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.10 in.,9.40 in.,NA in.,"					ABS Brakes",4-Wheel,P195/45HR16,P195/45HR16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,P195/45HR16,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,545 lbs.",10.50 gal.,,,,,,144.40 in.,64.1,59.20 in.,90.60 in.,55.40 in.,55.00 in.,4.60 in.,37.60 ft.,38.60 in.,40.70 in.,49.40 in.,47.80 in.,36.80 in.,31.70 in.,46.40 in.,42.60 in.,,,,
137,"$25,758 ",FIAT,500e,2016,2,4,Transmission: Single Speed,Front Wheel Drive,11.46 sec,,111 hp,,147 ft-lbs.,,,,"					Electric",Transmission: Single Speed,,,,,,,,,9.59,9.59,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,9.40 in.,NA in.,"					ABS Brakes",4-Wheel,P185/55HR15,P185/55HR15,15.00 in.,15.00 in.,5.50 in.,6.50 in.,P185/55HR15,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,980 lbs.",,,,,,,142.40 in.,64.1,60.10 in.,90.60 in.,55.40 in.,55.00 in.,4.50 in.,31.30 ft.,38.90 in.,40.70 in.,49.40 in.,47.80 in.,35.50 in.,27.60 in.,46.40 in.,42.60 in.,,,,
138,"$16,843 ",FIAT,500L,2016,4,5,Transmission: 6-Speed C635 Manual,Front Wheel Drive,8.58 sec,28 mpg,160 hp,"5,500",184 ft-lbs.,"2,500",4,1.40 L,"					Gas",Transmission: 6-Speed C635 Manual,4.15,2.12,1.36,0.98,0.76,0.62,,,3.83,4,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",12.00 in.,10.40 in.,NA in.,"					ABS Brakes",4-Wheel,P205/55HR16,P205/55HR16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,P205/55HR16,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,212 lbs.",13.20 gal.,,,,,,167.30 in.,69.8,65.70 in.,102.80 in.,59.10 in.,59.40 in.,,32.30 ft.,40.70 in.,40.00 in.,57.30 in.,54.90 in.,38.70 in.,36.70 in.,54.60 in.,49.40 in.,,,,
139,"$19,954 ",FIAT,500X,2016,4,5,Transmission: 9-Speed 948TE Automatic,All Wheel Drive,7.04 sec,24 mpg,180 hp,"6,400",175 ft-lbs.,"3,900",4,2.40 L,"					Gas",Transmission: 9-Speed 948TE Automatic,4.71,2.84,1.91,1.38,1,0.81,0.7,0.58,3.73,3.83,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.00 in.,11.00 in.,NA in.,"					ABS Brakes",4-Wheel,P215/60HR17,P215/60HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/60HR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,967 lbs.",13.20 gal.,,,,,,167.20 in.,70.7,63.10 in.,101.20 in.,60.70 in.,60.70 in.,,36.30 ft.,39.10 in.,41.40 in.,54.30 in.,53.30 in.,37.80 in.,34.80 in.,52.80 in.,52.20 in.,,,,
140,"$25,733 ",Ford,C-Max Energi,2016,4,5,,Front Wheel Drive,,38 mpg,188 hp,"6,000",129 ft-lbs.,"4,000",4,2.00 L,"					Gas",,,,,,,,,,2.57,,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.80 in.,11.00 in.,NA in.,"					ABS Brakes",4-Wheel,P225/50VR17,P225/50VR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P225/50VR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,859 lbs.",14.00 gal.,,,,,,173.60 in.,72,63.80 in.,104.30 in.,60.50 in.,60.40 in.,5.50 in.,38.40 ft.,41.00 in.,43.10 in.,55.90 in.,54.30 in.,39.40 in.,36.50 in.,55.20 in.,51.90 in.,,,,
141,"$19,577 ",Ford,C-Max Hybrid,2016,4,5,,Front Wheel Drive,,39 mpg,188 hp,"6,000",129 ft-lbs.,"4,000",4,2.00 L,"					Gas",,,,,,,,,,2.57,,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",10.90 in.,11.00 in.,NA in.,"					ABS Brakes",4-Wheel,P225/50VR17,P225/50VR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P225/50VR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,607 lbs.",13.50 gal.,,,,,,173.60 in.,72,63.90 in.,104.30 in.,60.50 in.,60.40 in.,5.50 in.,38.40 ft.,41.00 in.,43.10 in.,55.90 in.,54.30 in.,39.40 in.,36.50 in.,55.20 in.,51.90 in.,,,,
142,"$24,862 ",Ford,Edge,2016,4,5,Transmission: 6-Speed Automatic -inc: paddle shifters,All Wheel Drive,7.11 sec,23 mpg,245 hp,"5,500",275 ft-lbs.,"3,000",4,2.00 L,"					Gas",Transmission: 6-Speed Automatic -inc: paddle shifters,4.58,2.96,1.91,1.45,1,0.75,,,3.16,2.94,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,12.40 in.,NA in.,"					ABS Brakes",4-Wheel,P245/60HR18,P245/60HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/60HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,095 lbs.",18.00 gal.,150 lbs,"1,500 lbs","1,500 lbs",150 lbs,"1,500 lbs",188.10 in.,75.9,68.60 in.,112.20 in.,64.80 in.,64.70 in.,,,40.20 in.,42.60 in.,60.30 in.,55.90 in.,40.30 in.,40.60 in.,60.50 in.,57.50 in.,,,,
143,"$22,307 ",Ford,Escape,2016,4,5,Transmission: 6-Speed Automatic w/SelectShift,Four Wheel Drive,7.27 sec,25 mpg,178 hp,"5,700",184 ft-lbs.,"2,500",4,1.60 L,"					Gas",Transmission: 6-Speed Automatic w/SelectShift,4.58,2.96,1.91,1.44,1,0.74,,,3.51,2.94,Strut,Short And Long Arm,"					Front Disc Brakes","					Rear Disc Brakes",,,,"					ABS Brakes",4-Wheel,P235/55HR17,P235/55HR17,17.00 in.,17.00 in.,7.50 in.,7.50 in.,P235/55HR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,645 lbs.",15.10 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",178.10 in.,72.4,66.30 in.,105.90 in.,61.50 in.,61.60 in.,7.90 in.,38.80 ft.,39.90 in.,43.10 in.,56.00 in.,54.80 in.,39.00 in.,36.80 in.,55.30 in.,52.40 in.,,,,
144,"$48,093 ",Ford,Expedition,2016,4,8,Transmission: 6-Speed Automatic w/SelectShift,Rear Wheel Drive,,18 mpg,365 hp,"5,000",420 ft-lbs.,"2,500",6,3.50 L,"					Gas",Transmission: 6-Speed Automatic w/SelectShift,4.17,2.34,1.54,1.14,0.87,0.69,,,,3.4,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.50 in.,13.20 in.,NA in.,"					ABS Brakes",4-Wheel,P275/55SR20,P275/55SR20,20.00 in.,20.00 in.,8.50 in.,8.50 in.,P275/55SR20,Full-Size,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor",,28.00 gal.,660 lbs,"6,600 lbs","6,600 lbs",660 lbs,"6,600 lbs",206.50 in.,78.8,77.20 in.,119.00 in.,67.00 in.,67.20 in.,8.70 in.,40.80 ft.,39.60 in.,41.10 in.,63.20 in.,60.20 in.,39.80 in.,39.10 in.,63.70 in.,59.90 in.,38.30 in.,37.70 in.,51.90 in.,50.20 in.
145,"$50,240 ",Ford,Expedition EL,2016,4,8,Transmission: 6-Speed Automatic w/SelectShift,Rear Wheel Drive,,17 mpg,365 hp,"5,000",420 ft-lbs.,"2,500",6,3.50 L,"					Gas",Transmission: 6-Speed Automatic w/SelectShift,4.17,2.34,1.54,1.14,0.87,0.69,,,,3.4,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.50 in.,13.20 in.,NA in.,"					ABS Brakes",4-Wheel,P275/55SR20,P275/55SR20,20.00 in.,20.00 in.,8.50 in.,8.50 in.,P275/55SR20,Full-Size,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor",,34.00 gal.,660 lbs,"6,600 lbs","6,600 lbs",660 lbs,"6,600 lbs",221.30 in.,78.8,77.70 in.,131.00 in.,67.00 in.,67.20 in.,8.70 in.,43.90 ft.,39.50 in.,41.10 in.,63.20 in.,60.20 in.,39.70 in.,39.10 in.,63.70 in.,59.90 in.,38.00 in.,37.70 in.,67.10 in.,51.80 in.
146,"$26,770 ",Ford,Explorer,2016,4,7,Transmission: 6-Speed SelectShift Automatic,Four Wheel Drive,6.03 sec,19 mpg,290 hp,"6,400",255 ft-lbs.,"4,000",6,3.50 L,"					Gas",Transmission: 6-Speed SelectShift Automatic,4.48,2.87,1.84,1.41,1,0.74,,,3.65,2.88,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.80 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/60HR18,P245/60HR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P245/60HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,629 lbs.",18.60 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",198.30 in.,78.9,70.00 in.,112.80 in.,67.00 in.,67.00 in.,8.30 in.,38.90 ft.,41.40 in.,42.90 in.,61.50 in.,57.30 in.,40.60 in.,39.50 in.,61.00 in.,56.80 in.,37.80 in.,32.00 in.,50.80 in.,40.70 in.
