Index,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size.1,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,Curb weight,Fuel tank capacity,Length,Width,Height,Wheelbase,Front track,Rear track,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,4WD,AWD,FWD,RWD,Diesel,Electric,Flex Fuel,Gas,Hybrid,					Rear Disc Brakes,					Rear Drum Brakes
730,252800.0,Ferrari,488 GTB,2017,2,2,Transmission: 7-Speed Dual Clutch Automatic,2.67,18.0,660.0,8000.0,560.0,3000.0,8.0,3.9,3.08,2.19,1.63,1.29,1.03,0.84,0.69,0.66,5.14,3.36,Double Wishbone,Multi-Link,15.7,14.2,P245/35YR20,P305/30YR20,20.0,20.0,9.0,11.0,P305/30YR20,,Aluminum,Aluminum,,3362.0,20.6,179.8,76.9,47.8,104.3,66.1,64.8,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
731,280900.0,Ferrari,488 Spider,2017,2,2,Transmission: 7-Speed Dual-Clutch,2.67,18.0,660.0,8000.0,560.0,3000.0,8.0,3.9,3.08,2.19,1.63,1.29,1.03,0.84,0.69,0.66,5.14,3.36,Double Wishbone,Multi-Link,15.7,14.2,P245/35YR20,P305/30YR20,20.0,20.0,9.0,11.0,P305/30YR20,,Aluminum,Aluminum,,3362.0,20.6,179.8,76.9,47.7,104.3,66.1,64.8,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
732,202723.0,Ferrari,California T,2017,2,4,Transmission: 7-Speed Dual Clutch Manual,3.36,18.0,553.0,7500.0,557.0,4750.0,8.0,3.9,3.4,2.19,1.63,1.29,1.03,0.84,0.63,0.66,4.44,2.79,Double Wishbone,Multi-Link,15.4,14.2,P245/40YR19,P285/40YR19,19.0,19.0,8.0,10.0,P285/40YR19,,Aluminum,Aluminum,,3813.0,20.6,179.9,75.2,52.0,105.1,64.2,63.2,38.32634877384196,39.46846708746619,42.19028105167724,54.4,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
733,319995.0,Ferrari,F12 Berlinetta,2017,2,2,Transmission: 7-Speed F1 Automatic w/Dual-Clutch,2.6,13.0,731.0,8250.0,508.0,6000.0,12.0,6.3,3.08,2.19,1.63,1.29,1.03,0.84,0.69,0.66,4.38,2.79,Double Wishbone,Multi-Link,15.7,14.2,P255/35YR20,P315/35YR20,20.0,20.0,9.5,11.5,P315/35YR20,,Aluminum,Aluminum,,3593.0,24.3,181.8,76.5,50.1,107.1,65.8,63.7,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
734,298900.0,Ferrari,GTC4Lusso,2017,2,4,Transmission: 7-Speed Automatic,3.39,13.0,680.0,8000.0,514.0,5750.0,12.0,6.3,3.4,2.19,1.63,1.29,1.03,0.84,0.63,0.66,4.38,2.79,Double Wishbone,Multi-Link,15.7,14.2,P245/35YR20,P295/35YR20,20.0,20.0,8.5,10.5,P295/35YR20,,Aluminum,Aluminum,,4233.0,24.0,193.8,78.0,54.5,117.7,65.9,65.7,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
735,24995.0,FIAT,124 Spider,2017,2,2,Transmission: 6-Speed Manual,6.44,30.0,160.0,5500.0,184.0,2500.0,4.0,1.4,4.36,2.35,1.65,1.26,1.0,0.84,0.77,0.66,3.45,3.86,Double Wishbone,Multi-Link,11.0,11.0,P195/50VR16,P195/50VR16,16.0,16.0,6.5,6.5,P195/50VR16,,Aluminum,Aluminum,,2436.0,11.9,159.6,68.5,48.5,90.9,58.9,59.1,30.8,37.4,43.1,52.1,52.0,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
736,16490.0,FIAT,500,2017,2,4,Transmission: 5-Speed C514 Manual,9.81,34.0,101.0,6500.0,98.0,4000.0,4.0,1.4,3.91,2.17,1.34,0.97,0.77,0.81,0.77,0.66,3.44,3.82,Strut,Torsion Beam,10.1,9.4,P185/55HR15,P185/55HR15,15.0,15.0,6.0,6.0,P185/55HR15,,Aluminum,Aluminum,,2424.0,10.5,139.6,64.1,59.8,90.6,55.4,55.0,30.6,38.6,40.7,49.4,47.9,36.8,31.7,46.4,42.0,0,0,1,0,0,0,0,1,0,1,0
737,32995.0,FIAT,500e,2017,2,4,Transmission: Single Speed,11.46,101.77777777777777,111.0,,147.0,,4.0,,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,9.59,9.59,Strut,Torsion Beam,11.0,9.4,P185/55HR15,P185/55HR15,15.0,15.0,5.5,6.5,P185/55HR15,,Aluminum,Aluminum,,2980.0,18.463162393162396,142.4,64.1,60.1,90.6,55.4,55.0,31.3,38.9,40.7,49.4,47.8,35.5,27.6,46.4,42.6,0,0,1,0,0,1,0,0,0,1,0
738,23695.0,FIAT,500L,2017,4,5,Transmission: 6-Speed Aisin F21-250 HD Automatic,9.31,25.0,160.0,5500.0,184.0,2500.0,4.0,1.4,4.04,2.37,1.56,1.16,0.85,0.67,0.77,0.66,3.68,3.19,Strut,Torsion Beam,12.0,10.4,P225/45HR17,P225/45HR17,17.0,17.0,7.0,7.0,P225/45HR17,,Aluminum,Aluminum,,3254.0,13.2,167.3,69.8,65.7,102.8,59.1,59.4,32.3,40.7,40.0,57.3,54.9,38.7,36.7,54.6,49.4,0,0,1,0,0,0,0,1,0,1,0
739,27050.0,FIAT,500X,2017,4,5,Transmission: 9-Speed 948TE Automatic,7.04,24.0,180.0,6400.0,175.0,3900.0,4.0,2.4,4.71,2.84,1.91,1.38,1.0,0.81,0.7,0.58,3.73,3.83,Strut,Multi-Link,12.0,11.0,P215/60HR17,P215/60HR17,17.0,17.0,7.0,7.0,P215/60HR17,,Aluminum,Aluminum,,2967.0,13.2,167.2,70.7,63.1,101.2,60.7,60.7,36.3,39.1,41.4,54.3,53.3,37.8,34.8,52.8,52.2,0,1,0,0,0,0,0,1,0,1,0
740,27120.0,Ford,C-Max Energi,2017,4,5,,7.85,24.295010845986983,188.0,6000.0,129.0,4000.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,2.57,3.36,Strut,Multi-Link,11.8,11.0,P225/50VR17,P225/50VR17,17.0,17.0,7.0,7.0,P225/50VR17,,Aluminum,Aluminum,,3899.0,14.0,173.6,72.0,63.8,104.3,60.5,60.4,38.4,41.0,43.1,55.9,54.3,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
741,24175.0,Ford,C-Max Hybrid,2017,4,5,,7.85,40.0,188.0,6000.0,129.0,4000.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,2.57,3.36,Strut,Multi-Link,10.9,11.0,P225/50VR17,P225/50VR17,17.0,17.0,7.0,7.0,P225/50VR17,,Aluminum,Aluminum,,3640.0,13.5,173.6,72.0,63.9,104.3,60.5,60.4,38.4,41.0,43.1,55.9,54.3,39.4,36.5,55.2,51.9,0,0,1,0,0,0,0,1,0,1,0
742,30945.0,Ford,Edge,2017,4,5,Transmission: 6-Speed Automatic w/SelectShift -inc: paddle shifters,6.24,23.0,245.0,5500.0,275.0,3000.0,4.0,2.0,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.16,2.94,Strut,Multi-Link,13.6,12.4,P245/60HR18,P245/60HR18,18.0,18.0,8.0,8.0,P245/60HR18,Compact,Aluminum,Aluminum,Steel,4095.0,18.0,188.1,75.9,68.6,112.2,64.8,64.7,38.32634877384196,40.2,42.6,60.3,55.9,40.3,40.6,60.5,57.5,0,1,0,0,0,0,0,1,0,1,0
743,29250.0,Ford,Escape,2017,4,5,Transmission: 6-Speed Automatic w/SelectShift,7.94,26.0,179.0,6000.0,177.0,2500.0,4.0,1.5,4.58,2.96,1.91,1.44,1.0,0.74,0.77,0.66,3.21,2.94,Strut,Short And Long Arm,12.8,12.0,P235/50HR18,P235/50HR18,18.0,18.0,7.5,7.5,P235/50HR18,Compact,Aluminum,Aluminum,Steel,3502.0,15.7,178.1,72.4,66.3,105.9,61.5,61.6,38.8,39.9,43.1,56.0,54.8,39.0,36.8,55.3,52.4,0,0,1,0,0,0,0,1,0,1,0
744,60615.0,Ford,Expedition,2017,4,8,Transmission: 6-Speed Automatic w/SelectShift,5.7,18.0,365.0,5000.0,420.0,2500.0,6.0,3.5,4.17,2.34,1.54,1.14,0.87,0.69,0.77,0.66,3.8,3.4,Double Wishbone,Multi-Link,13.5,13.2,P275/55SR20,P275/55SR20,20.0,20.0,8.5,8.5,P275/55SR20,Full-Size,Aluminum,Aluminum,Steel,4429.32,28.0,206.5,78.8,77.2,119.0,67.0,67.2,40.8,39.6,41.1,63.2,60.2,39.8,39.1,63.7,59.9,0,0,0,1,0,0,0,1,0,1,0
745,63265.0,Ford,Expedition EL,2017,4,8,Transmission: 6-Speed Automatic w/SelectShift,5.7,17.0,365.0,5000.0,420.0,2500.0,6.0,3.5,4.17,2.34,1.54,1.14,0.87,0.69,0.77,0.66,3.8,3.4,Double Wishbone,Multi-Link,13.5,13.2,P275/55SR20,P275/55SR20,20.0,20.0,8.5,8.5,P275/55SR20,Full-Size,Aluminum,Aluminum,Steel,4449.91,34.0,221.3,78.8,77.7,131.0,67.0,67.2,43.9,39.5,41.1,63.2,60.2,39.7,39.1,63.7,59.9,0,0,0,1,0,0,0,1,0,1,0
746,33810.0,Ford,Explorer,2017,4,7,Transmission: 6-Speed SelectShift Automatic,6.03,19.0,290.0,6500.0,255.0,4000.0,6.0,3.5,4.48,2.87,1.84,1.41,1.0,0.74,0.77,0.66,3.65,2.88,Strut,Multi-Link,12.8,12.8,P245/60HR18,P245/60HR18,18.0,18.0,7.5,7.5,P245/60HR18,Compact,Aluminum,Aluminum,Steel,4629.0,18.6,198.3,78.9,70.0,112.8,67.0,67.0,38.9,41.4,42.9,61.5,57.3,40.6,39.5,61.0,56.8,1,0,0,0,0,0,0,1,0,1,0
747,37740.0,Ford,F-150,2017,4,6,Transmission: Electronic 6-Speed Automatic -inc: tow/haul and sport mode,6.71,24.295010845986983,282.0,6250.0,253.0,4250.0,6.0,3.5,4.17,2.34,1.52,1.14,0.86,0.69,0.77,0.66,3.8,3.4,Double Wishbone,Leaf,13.8,13.7,P245/70SR17,P245/70SR17,17.0,17.0,7.5,7.5,P245/70SR17,Full-Size,Aluminum,Aluminum,Steel,4363.42,23.0,199.19,79.9,75.6,145.0,62.57762002042901,62.647875383043925,47.8,40.8,43.9,66.7,62.5,40.4,43.6,65.9,64.7,0,0,0,1,0,0,0,1,0,1,0
748,35330.0,Ford,F-250 Super Duty,2017,4,5, 6-speed shiftable automatic,5.45,26.944628510478363,385.0,,370.17,,8.0,6.2,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4458.15,34.0,231.8,80.0,77.9,141.6,62.57762002042901,62.647875383043925,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,1,0,0,0,0
749,39045.0,Ford,F-350 Super Duty,2017,4,5, 6-speed shiftable automatic,5.45,26.944628510478363,385.0,,370.17,,8.0,6.2,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4454.03,34.0,231.8,80.0,77.8,141.6,62.57762002042901,62.647875383043925,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,1,0,0,0,0
750,53945.0,Ford,F-450 Super Duty,2017,4,5, 6-speed shiftable automatic,4.79,26.944628510478363,440.0,,417.6,,8.0,6.7,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4585.82,48.0,266.2,78.18,81.0,176.0,62.57762002042901,62.647875383043925,38.32634877384196,40.8,43.9,66.7,62.5,40.4,43.6,65.9,64.7,0,0,1,0,1,0,0,0,0,0,0
752,30025.0,Ford,Flex,2017,4,7,Transmission: 6-Speed SelectShift Automatic -inc: shifter button activation,6.66,19.0,287.0,6500.0,254.0,4000.0,6.0,3.5,4.48,2.87,1.84,1.41,1.0,0.74,0.77,0.66,3.39,2.88,Strut,Multi-Link,12.8,13.0,P235/60TR17,P235/60TR17,17.0,17.0,7.5,7.5,P235/60TR17,Compact,Aluminum,Aluminum,Steel,4439.0,18.6,201.8,75.9,68.0,117.9,65.4,65.4,40.7,41.8,40.8,58.4,55.5,40.5,44.3,58.1,55.0,0,0,1,0,0,0,0,1,0,1,0
754,38750.0,Ford,Fusion,2017,4,5,Transmission: 6-Speed Automatic w/Paddle Shifters -inc: SelectShift,6.03,23.0,231.0,5500.0,270.0,3000.0,4.0,2.0,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.36,2.94,Strut,Multi-Link,11.8,11.9,P235/40VR19,P235/40VR19,19.0,19.0,8.0,8.0,P235/40VR19,Compact,Aluminum,Aluminum,Steel,3681.0,17.5,191.7,72.9,58.1,112.2,62.7,62.4,37.6,39.2,44.3,57.8,55.0,37.8,38.3,56.9,54.4,0,1,0,0,0,0,0,1,0,1,0
755,41120.0,Ford,Fusion Energi,2017,4,5,,7.85,42.0,188.0,6000.0,129.0,4000.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,2.91,3.36,Strut,Multi-Link,11.8,11.9,P225/50VR17,P225/50VR17,17.0,17.0,7.5,7.5,P225/50VR17,,Aluminum,Aluminum,,3913.0,14.0,191.8,72.9,58.0,112.2,62.3,62.0,37.6,39.2,44.3,57.8,55.0,37.8,38.3,56.9,54.4,0,0,1,0,0,0,0,1,0,1,0
757,25185.0,Ford,Mustang,2017,2,4,Transmission: 6-Speed Manual -inc: reverse lockout pull ring,5.31,21.0,300.0,6500.0,280.0,4000.0,6.0,3.7,4.24,2.54,1.67,1.24,1.0,0.7,0.77,0.66,3.15,3.84,Strut,Multi-Link,12.6,12.6,P235/55HR17,P235/55HR17,17.0,17.0,7.5,7.5,P235/55HR17,,Aluminum,Aluminum,,3526.0,16.0,188.3,75.4,54.4,107.1,62.3,64.9,36.5,37.6,44.5,56.3,54.9,34.8,30.6,52.2,47.4,0,0,0,1,0,0,0,1,0,1,0
759,54460.0,Ford,Super Duty F-250,2017,4,5,,5.45,24.295010845986983,385.0,5750.0,430.0,3800.0,8.0,6.2,4.17,2.34,1.52,1.14,0.87,0.69,0.77,0.66,3.8,3.4,Other,Leaf,14.3,14.3,LT275/65SR18,LT275/65SR18,18.0,18.0,8.0,8.0,LT275/65SR18,Full-Size,Aluminum,Aluminum,Steel,4474.62,34.0,201.7,80.0,78.3,160.0,62.57762002042901,62.647875383043925,54.7,40.8,43.9,66.7,62.5,40.4,43.6,65.9,64.7,0,0,0,1,0,0,0,1,0,1,0
760,27345.0,Ford,Taurus,2017,4,5,Transmission: 6-Speed SelectShift Automatic -inc: sport mode and shifter button activation,6.04,21.0,288.0,6500.0,254.0,4000.0,6.0,3.5,4.48,2.87,1.84,1.41,1.0,0.74,0.77,0.66,2.77,2.88,Strut,Multi-Link,13.9,13.6,P235/55HR18,P235/55HR18,18.0,18.0,7.5,7.5,P235/55HR18,Compact,Aluminum,Aluminum,Aluminum,3917.0,19.0,202.9,76.2,60.7,112.9,65.3,65.5,39.5,39.0,41.9,57.9,56.3,37.8,38.1,56.9,55.8,0,0,1,0,0,0,0,1,0,1,0
761,28550.0,Ford,Transit Chassis,2017,2,2,Transmission: 6-Speed Automatic w/SelectShift,6.85,24.295010845986983,270.0,6500.0,250.0,4000.0,6.0,3.7,4.17,2.34,1.52,1.14,0.86,0.69,0.77,0.66,3.8,3.4,Strut,Leaf,12.1,12.1,LT235/65SR16,LT235/65SR16,16.0,16.0,7.0,7.0,LT235/65SR16,,Steel,Steel,,4845.27,25.0,210.04,80.3,87.3,138.0,62.57762002042901,62.647875383043925,45.2,44.9,41.3,67.9,67.5,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
762,23010.0,Ford,Transit Connect,2017,4,5, 6-speed shiftable automatic,9.44,26.944628510478363,169.0,6000.0,171.0,4500.0,4.0,2.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,3505.0,15.8,173.9,72.2,72.5,104.8,62.57762002042901,62.647875383043925,36.1,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,1,0,0,1,0,0,0,0,0
763,24010.0,Ford,Transit Connect Van,2017,4,2,Transmission: 6-Speed SelectShift Automatic,8.08,23.0,169.0,6000.0,171.0,4500.0,4.0,2.5,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.8,2.94,Strut,Torsion Beam,12.841176470588236,12.841176470588236,P215/55HR16,P215/55HR16,16.0,16.0,6.5,6.5,P215/55HR16,Full-Size,Steel,Steel,Steel,4248.11,15.8,196.6,72.2,72.8,120.6,62.57762002042901,62.647875383043925,40.0,46.8,41.5,57.6,54.1,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
764,30325.0,Ford,Transit Connect Wagon,2017,4,6,Transmission: 6-Speed SelectShift Automatic,9.1,22.0,169.0,6000.0,171.0,4500.0,4.0,2.5,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.21,2.94,Strut,Torsion Beam,12.841176470588236,12.841176470588236,P215/55HR16,P215/55HR16,16.0,16.0,6.5,6.5,P215/55HR16,Full-Size,Aluminum,Aluminum,Steel,3968.0,15.8,189.7,72.2,72.0,120.6,61.4,61.7,40.0,46.8,41.5,57.6,54.1,45.1,37.6,58.4,58.2,0,0,1,0,0,0,0,1,0,1,0
765,27980.0,Ford,Transit Cutaway,2017,2,2,Transmission: 6-Speed Automatic w/SelectShift,6.85,24.295010845986983,270.0,6500.0,250.0,4000.0,6.0,3.7,4.17,2.34,1.52,1.14,0.86,0.69,0.77,0.66,3.8,3.4,Strut,Leaf,12.1,12.1,LT235/65SR16,LT235/65SR16,16.0,16.0,7.0,7.0,LT235/65SR16,,Steel,Steel,,4845.27,25.0,210.04,80.3,87.3,138.0,62.57762002042901,62.647875383043925,45.2,44.9,41.3,67.9,67.5,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
766,31760.0,Ford,Transit Van,2017,3,2,Transmission: 6-Speed Automatic w/OD &amp; SelectShift,6.85,24.295010845986983,270.0,6500.0,250.0,4000.0,6.0,3.7,4.17,2.34,1.52,1.14,0.86,0.69,0.77,0.66,3.8,3.4,Strut,Leaf,12.1,12.1,LT235/65SR16,LT235/65SR16,16.0,16.0,7.0,7.0,LT235/65SR16,Full-Size,Steel,Steel,Steel,4692.89,25.0,206.61,81.3,83.6,129.9,62.57762002042901,62.647875383043925,42.9,40.8,39.7,67.9,67.5,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
767,34515.0,Ford,Transit Wagon,2017,3,8,Transmission: 6-Speed Automatic w/OD &amp; SelectShift,6.79,24.295010845986983,275.0,6000.0,260.0,4000.0,6.0,3.7,4.17,2.34,1.52,1.14,0.86,0.69,0.77,0.66,3.8,3.4,Strut,Leaf,12.1,12.1,LT235/65SR16,LT235/65SR16,16.0,16.0,7.0,7.0,LT235/65SR16,Full-Size,Steel,Steel,Steel,4635.24,25.0,205.31,81.3,82.2,129.9,62.57762002042901,62.647875383043925,42.9,40.8,39.7,67.9,67.5,41.1,33.7,71.4,69.6,0,0,0,1,0,0,0,1,0,1,0
768,43900.0,Genesis,G80,2017,4,5,Transmission: Electronic 8-Speed Auto w/SHIFTRONIC -inc: paddle shifters,6.36,19.0,311.0,6000.0,293.0,5000.0,6.0,3.8,3.67,2.4,1.61,1.19,1.0,0.83,0.64,0.56,3.91,2.27,Multi-Link,Multi-Link,13.6,12.4,P245/45VR18,P245/45VR18,18.0,18.0,8.0,8.0,P245/45VR18,Compact,Aluminum,Aluminum,Aluminum,3650.95,20.3,196.5,74.4,58.3,118.5,64.1,65.3,36.2,41.1,45.7,58.3,55.7,38.2,35.0,57.1,54.8,0,1,0,0,0,0,0,1,0,1,0
770,45850.0,GMC,Acadia,2017,4,7,"Transmission, 6-speed automatic (Included and only available with TV14526 AWD models.)",7.28,17.0,281.0,6300.0,266.0,3400.0,6.0,3.6,4.48,2.87,1.84,1.41,1.0,0.74,0.77,0.66,3.16,2.88,Coil Over Strut,Independent,12.841176470588236,12.841176470588236,P255/55R20,P255/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P255/55R20,Compact,Aluminum,Aluminum,Steel,4850.0,22.0,200.8,78.9,70.4,118.9,67.3,67.1,40.4,40.3,41.3,61.6,58.0,39.6,36.8,61.0,57.8,0,1,0,0,0,0,0,1,0,1,0
771,39205.0,GMC,Canyon,2017,4,5,"Transmission, 8-speed automatic",6.39,20.0,308.0,6800.0,275.0,4000.0,6.0,3.6,4.62,3.04,2.07,1.66,1.26,1.0,0.85,0.66,3.8,3.93,Independent,2-Stage Multi-Leaf,12.841176470588236,12.841176470588236,P255/55R20,P255/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P255/55R20,P265/70R16,Aluminum,Aluminum,Steel,4161.62,21.0,194.65,74.3,70.7,128.3,62.57762002042901,62.647875383043925,41.3,41.4,45.0,57.5,55.0,38.3,35.8,56.2,53.3,0,0,0,1,0,0,0,1,0,1,0
774,33140.0,GMC,Savana Passenger,2017,3,12,"Transmission, 6-speed automatic, heavy-duty, electronically controlled with overdrive and tow/haul mode and internal transmission oil cooler",6.67,24.295010845986983,285.0,5400.0,295.0,4600.0,8.0,4.8,4.03,2.36,1.53,1.15,0.85,0.67,0.77,0.66,3.8,3.06,Coil Spring,Hypoid Drive,12.841176470588236,12.841176470588236,LT245/75R16E,LT245/75R16E,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,LT245/75R16E,LT245/75R16E,Steel,Steel,Steel,4705.25,31.0,206.89,79.2,83.9,135.0,62.57762002042901,62.647875383043925,49.2,39.8,41.3,68.8,65.5,38.4,36.3,68.6,68.6,0,0,0,1,0,0,0,1,0,1,0
775,52505.0,GMC,Sierra 1500,2017,4,6,"Transmission, 8-speed automatic, electronically controlled with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking",5.82,18.0,355.0,5600.0,383.0,4100.0,8.0,5.3,4.56,2.97,2.08,1.69,1.27,1.0,0.85,0.65,3.8,3.82,Independent,2-Stage Multi-Leaf,12.841176470588236,12.841176470588236,P275/55R20,P275/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P275/55R20,P265/70R17,Aluminum,Aluminum,Steel,4304.53,26.0,197.87,80.0,74.17,143.5,62.57762002042901,62.647875383043925,47.2,42.8,45.27,66.03,60.73,40.5,40.93,65.73,60.27,0,0,0,1,0,0,0,1,0,1,0
776,55595.0,GMC,Sierra 2500HD,2017,4,5,"Transmission, 6-speed automatic, heavy-duty, electronically controlled with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking (Requires (L96) Vortec 6.0L V8 SFI engine.)",5.76,24.295010845986983,360.0,5400.0,380.0,4200.0,8.0,6.0,4.03,2.36,1.53,1.15,0.85,0.67,0.77,0.66,3.8,3.06,Torsion Bar,Multi-Leaf,12.841176470588236,12.841176470588236,LT265/70R18E,LT265/70R18E,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,LT265/70R18E,,Aluminum,Aluminum,Steel,4473.38,36.0,201.67,80.51,78.27,153.7,62.57762002042901,62.647875383043925,51.5,42.8,45.27,64.84,60.73,40.5,40.93,64.33,60.24,0,0,0,1,0,0,0,1,0,1,0
777,41865.0,GMC,Sierra 3500HD,2017,4,5, 6-speed automatic,5.76,26.944628510478363,360.0,5400.0,380.0,4200.0,8.0,6.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4454.03,36.0,224.4,80.1,77.8,133.6,62.57762002042901,62.647875383043925,45.9,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,1,0,0,0,0
778,36025.0,GMC,Terrain,2017,4,5,"Transmission, 6-speed automatic",8.84,23.0,182.0,6700.0,172.0,4900.0,4.0,2.4,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.53,2.94,MacPherson Strut,Trailing Arm,12.841176470588236,12.841176470588236,P235/55R18,P235/55R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/55R18,- TBD -,Aluminum,Aluminum,- TBD -,4068.0,18.8,185.5,72.8,66.3,112.5,62.9,62.1,40.0,39.8,41.2,55.7,55.1,39.2,39.9,55.3,51.3,0,1,0,0,0,0,0,1,0,1,0
779,65965.0,GMC,Yukon,2017,4,7,"Transmission, 8-speed automatic electronically controlled with overdrive, tow/haul mode and tap up/tap down shifting",5.03,17.0,420.0,5600.0,460.0,4100.0,8.0,6.2,4.56,2.97,2.08,1.69,1.27,1.0,0.85,0.65,3.8,3.82,Coil-Over Shock,Multi-Link,12.841176470588236,12.841176470588236,P275/55R20,P275/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P275/55R20,P265/70R17,Aluminum,Aluminum,Steel,4314.0,26.0,198.08,80.5,74.4,116.0,62.57762002042901,62.647875383043925,39.0,42.8,45.3,64.8,60.8,38.7,39.0,65.1,60.3,0,0,0,1,0,0,0,1,0,1,0
